A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,F_x,F_y,G_x,G_y,H_x,H_y,K_x,K_y,L_x,L_y,M_x,M_y,P_0_x,P_0_y,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7-0.036495,-0.023044,0,0,0.057345,0.016612,0.013265,-0.002586,-0.011577,0.00022685,0.096181,0.0369,0.064754,0.037247,0.044102,0.013207,-0.069305,-0.10092,-0.084303,-0.10063,0.00022277,-0.10902,3.122,0.45157,-1.9155,3.1228,0.72535,-2.7189,0.44445
-0.036495,-0.023044,0,0,0.06493,-0.013475,0.01307,-0.0034387,-0.011538,0.00097528,0.10448,0.0053746,0.073091,0.0068735,0.051276,-0.012736,-0.065947,-0.12628,-0.080502,-0.12265,1.4865e-05,-0.14971,3.0573,0.069582,-1.9522,2.8976,0.69519,-3.0247,0.096113
-0.036495,-0.023044,0,0,0.064978,-0.013997,0.013064,-0.0034628,-0.011536,0.00099662,0.10452,0.0048729,0.073129,0.0063561,0.051328,-0.013187,-0.065843,-0.12686,-0.080384,-0.12318,2.8705e-05,-0.15055,3.0554,0.063217,-1.9517,2.8937,0.6958,-3.0298,0.09089
-0.036495,-0.023044,0,0,0.06502,-0.014488,0.013057,-0.003487,-0.011534,0.001018,0.10456,0.0044013,0.073162,0.005869,0.051374,-0.013613,-0.065744,-0.12742,-0.080272,-0.12369,4.0898e-05,-0.15134,3.0536,0.057214,-1.9512,2.8901,0.69639,-3.0347,0.086
-0.036495,-0.023044,0,0,0.065058,-0.014952,0.013051,-0.0035111,-0.011533,0.0010393,0.10458,0.0039566,0.07319,0.0054089,0.051416,-0.014014,-0.065651,-0.12795,-0.080166,-0.12417,5.1682e-05,-0.1521,3.0517,0.05153,-1.9507,2.8867,0.69697,-3.0392,0.081404
-0.036495,-0.023044,0,0,0.065093,-0.015392,0.013044,-0.0035353,-0.011531,0.0010606,0.10461,0.0035357,0.073214,0.0049729,0.051455,-0.014395,-0.065562,-0.12845,-0.080065,-0.12462,6.1254e-05,-0.15281,3.0499,0.046132,-1.9503,2.8834,0.69754,-3.0436,0.07707
-0.036495,-0.023044,0,0,0.065123,-0.01581,0.013038,-0.0035594,-0.011529,0.0010819,0.10463,0.0031362,0.073235,0.0045585,0.05149,-0.014757,-0.065478,-0.12893,-0.079969,-0.12506,6.978e-05,-0.1535,3.048,0.040991,-1.9498,2.8803,0.6981,-3.0477,0.072971
-0.036495,-0.023044,0,0,0.065151,-0.016209,0.013031,-0.0035835,-0.011527,0.0011033,0.10465,0.0027559,0.073253,0.0041636,0.051521,-0.015102,-0.065397,-0.12939,-0.079877,-0.12547,7.7399e-05,-0.15415,3.0462,0.036081,-1.9493,2.8774,0.69865,-3.0516,0.069083
-0.036495,-0.023044,0,0,0.065176,-0.01659,0.013024,-0.0036076,-0.011525,0.0011246,0.10467,0.0023932,0.073269,0.0037863,0.051551,-0.015432,-0.06532,-0.12983,-0.079788,-0.12587,8.4226e-05,-0.15478,3.0443,0.031381,-1.9489,2.8745,0.69918,-3.0554,0.065387
-0.036495,-0.023044,0,0,0.065198,-0.016955,0.013018,-0.0036317,-0.011522,0.0011459,0.10468,0.0020463,0.073282,0.0034251,0.051577,-0.015748,-0.065246,-0.13026,-0.079704,-0.12626,9.0361e-05,-0.15538,3.0425,0.02687,-1.9484,2.8718,0.69971,-3.0589,0.061865
-0.036495,-0.023044,0,0,0.065219,-0.017305,0.013011,-0.0036557,-0.01152,0.0011672,0.10469,0.0017138,0.073293,0.0030786,0.051602,-0.016052,-0.065175,-0.13067,-0.079622,-0.12663,9.5889e-05,-0.15596,3.0406,0.022533,-1.948,2.8692,0.70022,-3.0624,0.058501
