theta,y3.122,-0.10902
2.1454,-0.23944
2.1436,-0.23956
2.1417,-0.23969
2.1399,-0.23982
2.138,-0.23994
2.1362,-0.24007
2.1343,-0.2402
2.1325,-0.24033
2.1306,-0.24045
2.1288,-0.24058
2.1269,-0.24071
2.1251,-0.24083
2.1232,-0.24096
2.1214,-0.24108
2.1195,-0.24121
2.1177,-0.24134
2.1159,-0.24146
2.114,-0.24159
2.1122,-0.24172
2.1103,-0.24184
2.1085,-0.24197
2.1066,-0.24209
2.1048,-0.24222
2.1029,-0.24235
2.1011,-0.24247
2.0992,-0.2426
2.0974,-0.24272
2.0955,-0.24285
2.0937,-0.24297
2.0918,-0.2431
2.09,-0.24322
2.0881,-0.24335
2.0863,-0.24347
2.0844,-0.2436
2.0826,-0.24372
2.0807,-0.24385
2.0789,-0.24397
2.077,-0.2441
2.0752,-0.24422
2.0733,-0.24435
2.0715,-0.24447
2.0696,-0.2446
2.0678,-0.24472
2.0659,-0.24484
2.0641,-0.24497
2.0622,-0.24509
2.0604,-0.24522
2.0585,-0.24534
2.0567,-0.24546
2.0548,-0.24559
2.053,-0.24571
2.0511,-0.24584
2.0493,-0.24596
2.0474,-0.24608
2.0456,-0.24621
2.0437,-0.24633
2.0419,-0.24645
2.04,-0.24658
2.0382,-0.2467
2.0363,-0.24682
2.0345,-0.24694
2.0326,-0.24707
2.0308,-0.24719
2.0289,-0.24731
2.0271,-0.24744
2.0252,-0.24756
2.0234,-0.24768
2.0215,-0.2478
2.0197,-0.24793
2.0178,-0.24805
2.016,-0.24817
2.0141,-0.24829
2.0123,-0.24842
2.0104,-0.24854
2.0086,-0.24866
2.0067,-0.24878
2.0049,-0.2489
2.003,-0.24902
2.0012,-0.24915
1.9993,-0.24927
1.9975,-0.24939
1.9956,-0.24951
1.9938,-0.24963
1.9919,-0.24975
1.9901,-0.24987
1.9882,-0.25
1.9864,-0.25012
1.9845,-0.25024
1.9827,-0.25036
1.9808,-0.25048
1.979,-0.2506
1.9771,-0.25072
1.9753,-0.25084
1.9734,-0.25096
1.9716,-0.25108
1.9697,-0.2512
1.9679,-0.25132
1.966,-0.25144
1.9642,-0.25156
1.9623,-0.25168
1.9605,-0.2518
1.9586,-0.25192
1.9568,-0.25204
1.9549,-0.25216
1.9531,-0.25228
1.9512,-0.2524
1.9494,-0.25252
1.9475,-0.25264
1.9457,-0.25276
1.9438,-0.25288
1.942,-0.253
1.9401,-0.25312
1.9383,-0.25324
1.9364,-0.25336
1.9346,-0.25348
1.9327,-0.2536
1.9309,-0.25371
1.929,-0.25383
1.9272,-0.25395
1.9253,-0.25407
1.9235,-0.25419
1.9216,-0.25431
1.9198,-0.25443
1.9179,-0.25454
1.9161,-0.25466
1.9143,-0.25478
1.9124,-0.2549
1.9106,-0.25502
1.9087,-0.25513
1.9069,-0.25525
1.905,-0.25537
1.9032,-0.25549
1.9013,-0.25561
1.8995,-0.25572
1.8976,-0.25584
1.8958,-0.25596
1.8939,-0.25608
1.8921,-0.25619
1.8902,-0.25631
1.8884,-0.25643
1.8865,-0.25654
1.8847,-0.25666
1.8828,-0.25678
1.881,-0.25689
1.8791,-0.25701
1.8773,-0.25713
1.8754,-0.25724
1.8736,-0.25736
1.8717,-0.25748
1.8699,-0.25759
1.868,-0.25771
1.8662,-0.25783
1.8643,-0.25794
1.8625,-0.25806
1.8606,-0.25817
1.8588,-0.25829
1.8569,-0.25841
1.8551,-0.25852
1.8532,-0.25864
1.8514,-0.25875
1.8495,-0.25887
1.8477,-0.25898
1.8458,-0.2591
1.844,-0.25922
1.8421,-0.25933
1.8403,-0.25945
1.8384,-0.25956
1.8366,-0.25968
1.8347,-0.25979
1.8329,-0.25991
1.831,-0.26002
1.8292,-0.26014
1.8273,-0.26025
1.8255,-0.26036
1.8236,-0.26048
1.8218,-0.26059
1.8199,-0.26071
1.8181,-0.26082
1.8162,-0.26094
1.8144,-0.26105
